,uav1_x,uav1_y,uav1_z,uav2_x,uav2_y,uav2_z,uav3_x,uav3_y,uav3_z,uav4_x,uav4_y,uav4_z,uav5_x,uav5_y,uav5_z,uav6_x,uav6_y,uav6_z,uav7_x,uav7_y,uav7_z,uav8_x,uav8_y,uav8_z,uav9_x,uav9_y,uav9_z
37,-20.514627623868932,23.100668413846297,29.999264837094596,45.46544219107743,23.09326687279318,29.999361345577835,52.198978140096656,89.04939187190247,29.984454415373705,-11.81848423384266,89.05192778670927,29.97214882975824,-91.07592545905733,61.273343193612895,29.956522050283755,-91.08028383166307,-2.2882338270313705,29.97617567561504,-90.86273192387321,-89.17595941464641,30.039272398139207,-25.047365232911524,-69.4691425569043,29.965508541549216,41.019024025669594,-76.4540147356345,29.98915294801462
38,-17.528378874848627,23.01804952483453,29.973589206040536,48.193403492502966,23.04189564313164,29.997467489459595,55.05238449319205,89.05500671221667,30.00552938942102,-8.970860248240037,89.04896440944687,29.983307452187066,-91.07480030533294,64.36343475934548,29.965138576718086,-91.07749329209858,0.5605656282766572,29.96808798496719,-91.10892147648678,-87.09947125249818,30.037967548169767,-25.040300371901548,-66.79299793253766,29.986963453830448,41.01140192402416,-73.52933421625917,29.987781604791103
39,-14.56371916393947,23.027320923109066,30.002323182752946,51.170823187655394,23.040379771670988,29.996705991500278,57.93231631824571,89.05664683205794,30.00821182490318,-6.035681261109816,89.04743983108794,30.004387949650916,-91.06709758015916,67.4310378677337,29.99649862963209,-91.07687774928776,3.4512486217190133,29.972492768817375,-91.1377512060708,-83.56970222840975,29.934803309482632,-25.035540671241783,-63.78925172209411,29.996241304311994,41.00222168123397,-70.59649074417653,30.002454035868727
40,-11.711978293771907,23.03162745929044,30.005285115324153,54.14943076989271,23.04387397532113,29.99214735930788,60.92648804629778,89.05450859716589,30.01418402560827,-3.0024451243773904,89.05221823559164,30.008792473901376,-91.07078129041771,70.57451464596902,30.001764409190137,-91.07600006346057,6.444871006372671,29.99543645106697,-91.08227182213936,-79.71422096022238,29.908210956040907,-25.042439635487785,-60.87649497826804,29.982681654261015,41.00564899284429,-67.45877357044014,29.981576397734315
41,-8.808679308249303,23.029554890690676,30.00443996792956,56.952940357289094,23.044993137273647,29.997104084776222,63.72440671049681,89.05343342205046,29.995734357272177,-0.24795946034233232,89.05048366898514,29.987443865256044,-91.06542168893236,73.50959129681007,29.998315954106175,-91.06824660189164,9.272761209677189,30.003329439105595,-91.08180682237929,-75.8030342196236,29.955874595553126,-25.03650611969522,-57.985108179492535,29.979439001234763,41.0075856984159,-64.83094717573735,29.999216795036332
42,-6.0066479472637315,23.024402136467256,30.02490379909776,59.76146717673843,23.033280498676216,30.029252681239676,66.58239117591425,89.05342307853459,29.99293479347309,2.6287857162247255,89.05798051950875,30.005038857449506,-91.06357987403564,76.497094608934,30.016633812821127,-91.06003788962008,12.031465139044823,30.01743499117347,-91.07269747831944,-72.0660666047574,29.98603631249143,-25.040116821672616,-55.13702984330982,29.979333050509297,40.999650848307084,-61.90498621142041,29.963626565929033
43,-3.3332072508235404,23.020116910065404,30.01377471133427,62.4265981347794,23.032560207091194,30.02430741791688,69.20073396063461,89.05695169717295,30.009650537165005,5.266470856316752,89.04948449844981,30.024477811149584,-91.05648558433501,79.29741297501232,30.00712289615215,-91.05987615168218,14.70118738130702,30.008689962176806,-91.06554480452637,-68.53011949894073,30.00597375532632,-25.028614914105695,-52.50669820788342,29.977365814204187,41.00863191529272,-59.417703968745656,29.98165744664143
44,-0.5037995164740149,23.022780132435088,29.98980614009779,65.28337513361268,23.032031685812516,29.996656129993276,72.11466121671967,89.0600151709709,29.99787324284881,8.095753958718054,89.06819078368686,30.005323304752253,-91.0669888017096,82.27110090136043,30.00049796558212,-91.07039236924756,17.529475075634096,29.987307918156542,-91.07791977283759,-64.94174163264944,30.006364149371926,-25.03303675569304,-49.671090890905,29.98151171460043,40.99682236725351,-56.419090118386954,29.978570380310266
45,2.5309683053744805,23.023206899439852,29.99125948727971,68.22576306328001,23.030317007716892,30.001338148136476,75.07469905507864,89.04134165314254,30.001866355808176,11.048371925599671,89.05169228885818,30.02109192401062,-91.07495426974731,85.34059157052059,29.9988900510238,-91.17851141120586,20.55500128237114,29.97425459313713,-91.07100435569983,-60.88204685837294,30.000658591516665,-25.046698379280286,-46.68955541700041,29.990575722614302,41.004672851707575,-53.61343794864483,30.008567346836188
46,5.303022672733582,23.033180002871795,30.005309803018186,71.08883904498566,23.037605935347973,30.010019199930046,77.96650508800418,89.04672599439274,30.005575346045514,13.963659820490678,89.05402814127154,30.00579223120379,-90.91953441650398,88.25650540123657,30.01113325009552,-90.43187599715486,22.759118228734152,30.012600351401925,-91.0713274429602,-57.065917543978735,29.987456218962972,-24.938857717546533,-43.91962943465615,30.005495164323232,40.99427841325325,-50.724001697529935,30.015179794824
47,8.324269390346414,23.014312299421768,29.997881696224077,74.00954006261377,23.026828505695608,30.000205685438647,80.82770366303302,89.04983979308084,30.0070404694549,16.93018109156627,89.04337876907039,29.986640438153316,-88.82655020970483,89.21607579713091,30.0272587920351,-87.91360502230081,23.15273667373767,30.02106856616522,-91.07589106711862,-53.003013381596666,29.989338154188843,-23.02727688024252,-42.855154711975096,30.0324632471212,41.002471953871925,-47.77396859513763,30.002985171767875
48,11.07570488451741,23.02422656665806,30.012373821607667,76.82766499184814,23.032398645806484,29.99411559657073,83.61872196400606,89.04779400117668,30.011933143287898,19.727368538073865,89.07329131269506,29.99706826994418,-86.08115908848782,89.13738824098081,30.006624324737544,-85.11626935792228,23.090617299119394,30.015681016603192,-91.1038110505869,-49.28913932415038,30.006972659705472,-20.21687178007452,-42.92877993314092,30.00325475876244,40.86710443301915,-44.916017236832346,29.986509280812033
49,14.124979991034039,23.02314957339227,29.99719313821292,79.81188172470962,23.031732889890375,29.996589361887484,86.88030133335238,89.17040804620426,30.008540681469462,22.51043354075014,88.7095610692721,30.00905201239139,-82.94824843111438,89.03798682135995,29.986876761372528,-82.0166792621938,23.023366798175513,30.0041113587388,-91.09023084442299,-45.12211448668317,30.028708562233867,-17.1173512167393,-43.02363232049459,29.992339245394213,42.17104126211129,-42.9250175730934,30.01599864584223
50,16.93278882668112,23.03575929213106,30.007563366354702,82.6337797889135,23.028612347676933,30.00219248948403,88.92267293447671,88.26886729650442,30.027839273968294,23.117905775964516,86.55482066585841,30.03027317568807,-80.2616467824862,89.05405949643563,29.99183635550729,-79.28942035735034,23.019443238331707,30.001536717801557,-89.24802808136332,-43.004796299602354,30.075580847128904,-14.426143978113698,-42.9932834388201,30.023000871472068,44.81312782723902,-42.94885263039033,30.026014957373974
