,uav1_x,uav1_y,uav1_z,uav2_x,uav2_y,uav2_z,uav3_x,uav3_y,uav3_z,uav4_x,uav4_y,uav4_z,uav5_x,uav5_y,uav5_z,uav6_x,uav6_y,uav6_z,uav7_x,uav7_y,uav7_z,uav8_x,uav8_y,uav8_z,uav9_x,uav9_y,uav9_z
38,5.841792459890564,13.16524637524459,30.117511340389413,8.871575203444154,-1.0644805150664756,30.002182428230114,5.9519400355424015,6.014267319657066,30.007017083745424,-1.1232701987229032,8.941611769084746,29.98543898372451,-8.195782750482147,6.006951451634065,29.98175453613896,-11.132981695212544,-1.0584836751873845,29.987500258034036,-8.208043332931739,-8.136728261825981,29.994316785586353,-1.1365265954806798,-11.067916185987949,29.99701258776219,5.9257264703336645,-8.137043103661322,30.007515004594687
39,6.072522381336992,13.625165066685675,30.118937912985924,8.869337693327699,-1.0601479115204464,30.001751174724703,5.950188139373975,6.015068548603904,29.999240166160373,-1.1215320365425574,8.944429583823055,30.00429842764081,-8.19852579516856,6.0088585475388525,29.980192207180156,-11.12720234518617,-1.0659168391105456,29.98026957455063,-8.199630131694496,-8.133771266719872,29.998532502424208,-1.1355692084112827,-11.07447215143066,29.98561382173552,5.927501811660436,-8.129425281372077,29.988758131185477
40,6.200666395363,13.84202921879955,30.162808589072164,8.873257122071815,-1.0473970084141815,29.995970851564568,5.948532080513743,6.005709107160926,29.993504528068236,-1.123890123032905,8.947813859043448,30.00250015682956,-8.20054376442447,6.014357052077291,29.99168021811602,-11.122393015668518,-1.0646251197310808,29.978638859616485,-8.206375757283178,-8.129578038277879,29.990057791359945,-1.1347582269561671,-11.063547999265149,29.987901267137257,5.927101293516413,-8.141811926177041,29.990876431371273
41,6.4364089330488845,14.111312819313309,30.183331532058713,8.867754293043955,-1.056570248336768,30.006550582987266,5.950978894304519,6.015601510030867,29.996291024173548,-1.1124944182881968,8.944502492126906,30.00504863371308,-8.19879222850524,6.015225945219793,29.995367760720807,-11.118891602580103,-1.060817505888486,29.973117832045556,-8.202674084634731,-8.136374940812875,29.976008514926914,-1.1365849448989092,-11.069152547360678,29.996748253523833,5.93608581029419,-8.138908777506009,29.99816130864124
42,6.53298597553504,14.24099003736993,30.170862983656598,8.865561055143024,-1.053157568071099,30.006993018873306,5.950290987671337,6.013505930590422,29.997098181699478,-1.1177051620057774,8.93612086834273,30.00292524637599,-8.191281712749785,6.0169896651433294,30.010363305122677,-11.116591184248586,-1.0600455163071791,29.99039667364126,-8.199034006497365,-8.130696339361098,29.97126575696373,-1.1333390943849635,-11.063066774451212,29.989359794262796,5.931289755770095,-8.1260880243294,29.970441325023202
43,6.8697473459802625,14.646122167961598,30.165013109395947,8.872872745542566,-1.0590477016258237,30.0057977738876,5.946485799367768,6.016516979320575,30.005917647598878,-1.1211503227596369,8.93666987536398,29.997123029540486,-8.191160062984475,6.010686260137086,30.004021207876693,-11.117785330752005,-1.06125039005025,30.00656076226728,-8.195808836816745,-8.129005737379398,29.988917842227444,-1.1272038164359381,-11.066004405730144,29.976806964865855,5.929496950468596,-8.131160797990017,29.988101292834042
44,7.010954836626953,14.875479235694346,30.16883544454345,8.867636221507599,-1.0686175873867678,30.008776382746905,5.950518458014188,6.015212095549286,30.006356718499934,-1.1249552124088074,8.943523191664973,30.002499896249226,-8.188763447994686,6.006788501527285,29.990221005952996,-11.116411429583495,-1.060229423205452,30.00587338362282,-8.199213143535093,-8.132054787517024,29.999609299648508,-1.1310206127449502,-11.062005879062703,29.98751773429424,5.9366306041666705,-8.14023628081718,29.986411750885136
45,7.332115081122192,15.301104139295127,30.164265507607706,8.871688144183661,-1.0627395887084552,30.000846834834498,5.948925257469065,6.009866534724317,30.001290301086353,-1.119180084214565,8.947328047886256,30.009254083235685,-8.189049371168073,6.008159397225129,30.000253625277836,-11.119130736607964,-1.064472906759608,30.00648334331962,-8.195967797497527,-8.126093263612828,29.996302652843426,-1.1275186732758973,-11.059678837664126,29.991295972948194,5.9346621380562095,-8.127025222977492,29.99438096284909
46,7.448633654835806,15.464541254044049,30.179951082896164,8.864701307514908,-1.0573946191380292,29.998131147160265,5.9471897869862405,6.013828758370118,30.00897474730487,-1.1177529122453587,8.946005496094779,30.008878945696562,-8.189638157371531,6.013059607265616,30.008335251702903,-11.119830547145657,-1.0621530205484035,30.000321556814356,-8.193840650428362,-8.129367195328214,29.98964921432944,-1.1259685179868555,-11.061248409676914,29.99987223812522,5.941216843400101,-8.130628906708798,29.994976459163396
47,7.735634332740639,15.828745344567889,30.18210290559837,8.869773605859155,-1.0585695004812063,30.005589719691333,5.954050166378389,6.0040243216686076,30.00619867685531,-1.1299083731888158,8.947062750714053,30.001832583807342,-8.200253554356019,6.012718470326449,30.01398773380951,-11.118110468647263,-1.05631270450194,29.999392337078888,-8.193802698819358,-8.135393679706887,30.007825220539587,-1.1233430423710646,-11.066886354069386,29.999175874926436,5.94124770613259,-8.128908122292168,30.00533749609335
48,7.819789244478934,15.947751886491309,30.19256033964031,8.871655863211432,-1.0598377107633425,30.010477234741273,5.9499679158378855,6.009511421457915,30.010533310111633,-1.1227747052771837,8.944486589864104,30.003238807584204,-8.191922774365905,6.015796284356944,30.00783599631176,-11.12084563090535,-1.053352114514358,30.000803661365435,-8.189373104074535,-8.134047764572207,30.007387528175325,-1.1213103265861837,-11.064375977449059,30.013550957507984,5.9434713384263755,-8.132678310712368,30.000062840942377
49,8.09358337137383,16.28221656103219,30.193001859353213,8.87419140193759,-1.0676159314555465,29.998108500725063,5.946459156483553,6.005105758005741,30.005793266937346,-1.1173841826782527,8.92970864547025,30.009921178477033,-8.19306706155976,6.01262172549474,29.998577369172782,-11.116239467892456,-1.0625172833578675,30.011191925022672,-8.19941858047698,-8.128245503263605,30.008551927782158,-1.129524224748181,-11.064371403206561,30.007246165918843,5.945187232929356,-8.12945468501946,30.00440100637663
50,8.167394754808722,16.395874717827166,30.20503556577285,8.879462631216335,-1.0610090620299706,30.00549962447856,5.946747585594833,6.0159468588344,30.009584984075147,-1.1212964504084104,8.942486061014423,29.994892805744428,-8.196026936482244,6.008071212284392,29.996034226649236,-11.127706782677604,-1.0571662199884897,30.0007308557366,-8.18403011788168,-8.122755680072366,30.01587307372588,-1.1286571037856796,-11.058414554382026,30.003284564821133,5.944245472732093,-8.12957038631154,30.000375076789243
51,8.391094450417517,16.630664002995395,30.20514869675031,8.872651581286163,-1.0502678215158818,30.006699764422326,5.950941483916832,6.000799540528046,30.0027560329337,-1.1264138701200348,8.940562675093311,29.988075905615894,-8.19084454468455,6.0028969639688405,30.00645327583545,-11.12608031602977,-1.0661598669342685,29.997644266626605,-8.20095931907568,-8.126071293603314,30.007065158974083,-1.1234530072489672,-11.057546771852863,29.999635905156413,5.941298086940065,-8.128051115493898,29.995796224187092
52,8.469409786648352,16.74381576169368,30.202222588288784,8.86616062676782,-1.0517549800800818,30.004899689997913,5.95201881646004,6.0136236320071745,30.008606548890818,-1.1190792223665125,8.941339931373927,30.012257498766918,-8.196099557115772,6.00687051072824,29.99867292879885,-11.11555301271837,-1.0710465324442997,30.001071067138113,-8.197352975446929,-8.135482330874064,29.997573932878197,-1.1264669621282666,-11.054897698145046,29.993754014708408,5.940445355172826,-8.12688087388589,30.00593849434741
53,8.680963749736899,16.978925057536426,30.204542565582393,8.873238022809021,-1.056970532525764,30.001991288744637,5.950433125961318,6.013880983027392,30.00080840381983,-1.1217391540848496,8.939068438457742,30.019318018726963,-8.197029946069067,6.010281694455583,30.006868746649495,-11.124177224471806,-1.061475689890994,30.01243203691343,-8.199667751351447,-8.131565128202904,30.005828650804624,-1.130458154474066,-11.065483665317563,30.01242667882517,5.9397734436142615,-8.129658262777788,29.998121560223996
54,8.739575269067709,17.05192086966661,30.199659089857324,8.871014502448965,-1.0566436467902165,29.990236142032753,5.94760052790841,6.0149606002873375,30.005743907864474,-1.119899003298314,8.939707396118989,30.009565434921097,-8.185452001441131,6.014171782403537,30.012145665897204,-11.119821751080151,-1.063461035739802,30.004415496265803,-8.193846436494578,-8.137334088979888,30.010843080944078,-1.1282606416103156,-11.071211772051399,30.003273823659576,5.9371621368512955,-8.129643978673762,30.003358661268596
55,8.739142896599564,17.078336413943347,30.465139595909395,8.873270777751552,-1.0600080892622377,29.984599917837677,5.944791746786923,6.006129834583067,29.99605269202363,-1.1224552056352075,8.94158898374888,29.999471520890648,-8.189724228998045,6.011837092054201,30.019583953825123,-11.120038311652934,-1.057267807388292,30.004321960885903,-8.193991836120448,-8.130683518223085,29.99825488885298,-1.1249341797644417,-11.070776510752388,30.010095978159605,5.944284261425269,-8.135213338389441,30.00528823419215
56,8.722241786998348,17.077906841930595,31.748642588638834,8.875428633492596,-1.0527153711162511,29.9885557858551,5.951955550610605,6.014334894923591,30.009954731553012,-1.1185755176106524,8.945622515828092,29.996406524815615,-8.193466790746804,6.011051715927065,30.000447848348188,-11.119901787771918,-1.0627873552380402,30.00600268141659,-8.196850238513422,-8.129046782477294,30.002792513766746,-1.1238637094396398,-11.06484432132239,30.00060823137234,5.940409642819176,-8.138330396906916,30.007795559865915
57,8.724868148022411,17.063160182333842,33.83853877232389,8.873506290143355,-1.0515779951374093,29.99900083997059,5.946869347594793,6.015470934948352,29.996429627329697,-1.1231482917893312,8.947489742888004,29.996065808617992,-8.191903605418238,6.002513367960947,29.99807877178496,-11.11974637254395,-1.066327045846671,30.007896322241617,-8.191482792412303,-8.130365775890828,30.002451322830975,-1.1335039999498402,-11.059869891797437,30.005879140072153,5.946414348507258,-8.12789762368086,30.008123490041402
